"M00000300","M00000302","M00000304","M00000305","M00000298","M00000297","M00000299","M00000301","M00000303","M00000306","M00000307","M00000308","M00000019","M00000020","M00000021","M00000022","M00000002","M00000001","M00000003","M00000004","M00000007","M00000005","M00000006","M00000008","Gene"
0,0,2.00162,0,0,0,0,1.00112,0,0,0,1.00085,0,1.00215,0,0,0,0,1,0,0,0,0,0,"LRRC31"
1206,1015.0267,212.9999,465.9998,305.1544,79,186,972.0002,732.0042,644.0099,1303.772,532.0001,29,40.0477,51.414,43,95,37.147198,30.0043,25,33,79.1017,79,236.0001,"LRRC32"
50.4841,83.4918,42.3406,184.6962,30.1105,22.077700198405,25.5085,54.0531,139.6388,76.015,84.4573,70.5876,7.212193,8.60271,17.6622,16.4697828,19.26879,20.4547,17.964817,18.2365,43.2132,17.4673,19.4809,52.7007,"LRRC34"
1,2,5,4.28412,0,2,2,9,3,4,2.00153,6,5,11,11,22,16,15,21.00003,24.0000297,23.00003,5,17,17,"LRRC36"
220.645,144.953,187.404,146.695,280.234,120.998,148.275,253.156,155.37,128.675,222.236,164.115,227.236,302.554,574.519,821.073,432.309,246.683,250.717,187.667,633.826,184.258,440.876,709.847,"LRRC37A"
607.816,398.277,403.905,748.308,881.244,545.966,420.917,744.303,587.51,570.564,850.609,465.257,805.679,803.577,2303.12,810.915,2528.99,1459.27,1391.71,990.07,1327.37,1375.06,1267.72,3324.75,"LRRC37A2"
143.021,226.0369,129.822,317.751,188.47637,88.53183,113.9009,149.20568,168.491870167,235.81,107.17088,244.944,112.42151,265.33307,373.0545,218.42735,254.361,243.7292,330.225,301.9764,447.9256,304.9712,231.0904,895.1046,"LRRC37A3"
58.5289,61.9399,68.96,90.4318,94.724,45.2661,94.0815,112.96,33.3501,113.106,71.6884,135.844,16.8169,86.9077,136.302,129.671,104.549,76.3056,249.26,183.024,180.565,178.336,158.784,276.505,"LRRC37B"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,3.00007,"LRRC38"
2.28755,14.8918,13.7135,0,14.1988,7.28453,10.1136,0,20.85012,15.3932,14.9656,19.6005,14.19,26.0795,43.8274,0,47.2865000137528,58.5403,1.66593033,7.0405532,85.9417572271,60.1261,81.69851,78.104763717,"LRRC39"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LRRC3B"
1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,2,0,0,0,0,3,0,0,"LRRC3C"
851.036,223.017,247.493,154.32,572,30.0089,1049.81,89.0591,95.0083,44.0417,191.961,185.035,204,161.034,151.329,142.019,4112.32,2048.34,181.004,121.021,196.11,121,244,134.081,"LRRC4"
302,353.216,386,587,388.422,185,325.167,257.089,533,384,485.162,442,322,568.177,469.001,494.213,468.078,301.221,409.242,368.263,683.672,388,553,935.259,"LRRC40"
1461,1372,1559.31,2063,1327.01,503.29,486.026,1024.07,2117,1111.96,1497.97,2059,1011,1703.94,1563.38,1895.39,1143.88,739.114,1215.08,1048.87,1185.03,1325.08,1228.33,1711.37,"LRRC41"
422,353,318.117,557.347,605.982,127.0252,223,215.3591,438,344.72,327,302,158.0618,231,218.0236,271.029,329.114,182.019,213.9999,180.194,265,190.3466,231,352.17,"LRRC42"
7.00216,0,10.0065,0,0,2.00156,3,7.00395,1.00091,5.00482,20.0011,7.00146,7,9.00245,11.0089,13.0042,16.0067,0.561874,12.5447,44,52.7274,61.0342,0,14.5008,"LRRC43"
556.461,552,521,730.117,220.047,136.049,95,419.279,370.328,325.097,281.047,603,247.052,459.231,572.07,504.527,447.146,311.54,644.995,575.954,484.886,651.105,581.043,761.513,"LRRC45"
28.0201,12.0175,20.0355,33.0544,9.00765,20.0047,5.06367,6,11.0112,10.0019,19.0013,21.0298,6.0009,27.1018,21.0309,22.004,32.0061,37.0651,24.181,12.0083,25.0034,31.0061,25.1412,31.0767,"LRRC46"
1160.41,1145.33,1226.31,1899.68,517.431,462.896,515.33,974.871,1630.01,1000.07,1422.48,1722.61,1243.29,2113.34,2122.38,2432.04,1694.08,1174.41,1483.92,1288.21,1656.96,1602.56,1512.9,2327.61,"LRRC47"
12.03111,18.54647,13.5181359,27.4441983,5.1818,6.00068,3.02864,17.0557,22.68298,23.7935526,16.06778,34.2274,5.17550664,6.16737,4.0003613,13.13371,17.6395,44.7127,33.45118,14.0728,12.95947,18.5819,42.6515704,36.6465,"LRRC49"
0,6,3,0,6,0,7,0,0,8.01216,0,0,2,8,13,12,0,4,8,1,14,6,0,7,"LRRC4B"
1,0,0,0,0,1,0,0,0,2.00092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LRRC4C"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"LRRC52"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LRRC55"
45.0531,64.7548,61.1954,117.633,21.8557,37.1115,29.0699,58.1351,114.746,71.4705,58.0661,224.109,60.0892,94.8899,153.354,120.884,87.6255,81.6575,103.564,151.198,124.117,176.827,93.5006,212.076,"LRRC56"
1076.22,822.007,849.052,1358.04,779.52,358.48,902.801,733.428,853.435,919.531,960.935,694.49,258.966,519.538,417.636,432.08,891.934,857.018,827.006,749.803,1158.46,700.293,832.065,1436.93,"LRRC57"
794.954,1135.87,1330.45,1408.65,962.314,524.612,733.859,1107.54,1943.07,1181.13,1397.51,1790.7,1423.55,2234.56,2438.68,2395.82,2045.52,1386.01,1879.1,1835.96,3385.33,1874.98,2395.33,4472.79,"LRRC58"
6013.37,3539.19,2605.19,5624.65,2493.62,1710.7,1546.53,3100.04,3923.75,2955.85,4749,3148.08,1453.69,2410.9,1889.08,2416.34,1995.08,1343.09,1605.9,1135.91,1724.1,1392.32,1739.4,2067.48,"LRRC59"
19.3775,0.000491289,0,7.26551,0,0,0,0,12.6416,0,0,27.8157,10.0065,0,0,0.000489647,165.895,182.757,10.5063,0,0,0,0,0,"LRRC6"
323.375,194.438,296.94956,177.74,122.097,51,41.0025,138,167.00003,136,88.2867,443.213,269,301.92839,240,339.3285,346.394,228.32863,192.136,237.5234,246.472,267.166,194.81262,334.487,"LRRC61"
18,9,37,20,2,17,0,14,25,6,16,33.1072,3,1,10,7,5,4,17,8,26.004,9,7,29,"LRRC63"
1,2,0,0,0,1,0,2,3.00175,1.00002,2.00404,0,4.00006,4.28135,8.34705,4,2.00009,4.46998,3.0001,5.86306,9.58227,6.41524,9.00194,16.3221,"LRRC66"
0,0,1.13331,2.79037,1.03283,0,0,1.3535,2.33613,0,0,0,1.60054,8.06972,5.21264,9.51844,17.5981,8.39969,6.12663,13.3425,16.1382,8.59853,17.0243,34.841,"LRRC69"
10.6073,0,4.51404,0,0,0,0,6.56283,0,0,0,17.0742,0,2.16811,13.4092,0,0,0,0,3.44974,0.855462,3,0.0328834,25.3938,"LRRC7"
258.694,149.654,323.282,430.252,107.164,64.994,399.652,101.766,393.196,144.848,157.186,148.212,19.098,23.851,37.0083,40.4987,71.221,68.5798,27.4265,36.4488,71.4973,23.4926,29.3077,56.0133,"LRRC70"
1,8.00718,3.00016,5.00029,1,2,7.00053,12.0007,8.0013,17.0045,6.00011,4.00026,0,0,1,0,0,0,0,0,0,3.00039,0,1.00001,"LRRC71"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LRRC72"
0,1.00063,1.64463,0,0,0,0,0,1.02341,0,0,0,0,0.696438,0,1.00998,0,0,0,0,0,0,0,1.00913,"LRRC73"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"LRRC74A"
0,3.80171,8.16738,12.3034,0,0,16.44811,0,0,22.5424,18.0357,0,0,6.17925,12.9424,6.45495,10.20766,111.624,2.00694,100.1886,0,0,113.4697,150.648,"LRRC74B"
325.0187,199.003,182.002,407.0031,227,72.0005,187.054,248.019,480.0052,342,239.046,283.0137,80,189.019,126.01,218.519,482.130000099467,191,131.02783,112.009,118.00599,145.218,138.011,210.008,"LRRC75A"
1779.17648,1358.62121095733,2250.6621,5438.11832023544,1859.72280002313,680.9567,1372.294912807,888.0044979,881.77027,1305.5668,1329.288162,1686.70015,314.3332,593.260039398,502.10221569,790.275,792.154800151175,34.24398954,534.49610144572,633.574480153345,276.180946185419,257.3936,433.7799516,863.29800033092,"LRRC75A-AS1"
183.537,104,154.329,144,128,22,95,64,47,81,85,131,6,10,6,14.052,26,20,27,18,23,29,19,19,"LRRC75B"
1341.1224,783.3636,890.51313512,1398.3738,628.3161,626.051,639.7619,770.0515,1018.3224,1261.789,1162.529,654.4498,897.242200030182,1979.4566,1673.5607,1678.00130183919,1551.756191,973.3213,1111.241,1103.81918,1232.57559,1368.826713,934.4714,2023.3134497,"LRRC8A"
530.656,520.1165,436.118,708.333,257.8031,255.5855,198.7993,863.249,798.212,792.283,687.891,501.117,347.2918,598.6778,762.958,788.707,665.0909,519.726,599.352,439.300000028397,606.433,479.861,643.344,1542.291,"LRRC8B"
308.978,722.985,901.215,1565.17,467.577,811.109,453.619,824.517,530.371,1129.33,1410.94,423,2210.51,3323.17,3610.27,3373.82,3128.67,1219.84,2318.48,2372.93,4182.55,2355.27,2833.15,5953.42,"LRRC8C"
1288.622,1260.42,628.2621,1137.113,1841.4269,640.001,716.1063,1573.114,862.93500848451,839.9892,1602.3899,1531.8000682013,1685.201,2371.713,2587.374,2803.496,2195.41,1022.59000033822,1640.9985,1562.5414957,2352.006,1525.482,2156.653,2978.014,"LRRC8D"
6.04169,2.00608,0,2.00021,0,3.04535,0,3.00394,5.01489,7.2992,2.00157,12.0552,0,5.32681,12.3341,0,24.3918,0,0,30.0706,21.7788,8.09966,0,39.7832,"LRRC8E"
129.351,34.7347,203.933,94.382,87.1378,0,14.8061,110.614,17.4968,154.403,21.193,255.439,35.1287,47.6269,72.8789,94.0799,50.9748,29.1729,78.464,47.0866,136.415,8.30731,66.9155,119.934,"LRRCC1"
0,1,2,2,0,0,3,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,"LRRD1"
5423.1788,4284.5381,4002.8037,9118.6801,11835.636,2665.4394709,8005.969,4784.8941,2782.1005,4394.3007,7723.576546,4559.6848,5602.08220007601,12551.7629,9131.439,12582.388,21937.6041,15113.0606,9518.246,7094.6406,12809.7965,7771.9284,11231.1601,16826.2412,"LRRFIP1"
1274.03117,1255.251,984.8563,1662.01604,1743.2566,341.2753,766.35047,1037.0755,1542.37046,1278.3268,1693.51643,1073.4429,432.2428,1016.433,627.58183,923.9916,1064.74058,623.363095,664.86093,460.72737,760.1152,436.8741,804.5751,864.5974,"LRRFIP2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LRRIQ1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LRRIQ3"
3,1,0,4,0,0,0,0,2,2,0,3,0,0,2,2,0,0,0,0,0,0,1,0,"LRRIQ4"
2479.91,1405.63,1130.93,1794.73,1567.21,899.921,951.956,1246.54,732.169,879.657,1258.15,1268.32,790.01,1525.7,1196.41,1918.81,1888.82,1553.44,1080.53,904.728,1451.74,831.943,1303.17,1438.13,"LRRK1"
3247.42,4334.92,3118.3,3389.47,6585.53,2157.06,3356.71,3382.41,1004.31,1350.19,2701.42,2896.26,4570.41,6848.56,5768.15,8248.34,44812.7,24732.8,5607.86,3447.95,9093.36,2729.46,9263.07,6733.12,"LRRK2"
182.807,20.3905,26.1198,0,351.668,3.42713,179.89,23.024,6.01231,0,0,0,22.8997,23.4736,54.0712,68.0648,190.221,110.691,62.0208,17.9085,47.967,15.8704,28.9194,81.7958,"LRRN1"
23.9999682,36,27.0000133,3.00000189,6.99999972,8.00000132,17,67,341.1554,54.0000164884,28,9.00000175,20.0022205,42.0000002,191.5164,114.01133,159.360916673,202.000000231353,190.0256709,230.16900565924,272.107,277.9996,118.99982,365.34491,"LRRN2"
1.02995,0,4.00176,3.001,6.15241,11.00143,10.0061,6.00937,0,9.00031,13.0003,4.00088,824.53,669.011,1335.109,2043.284,867.61,159.054118,1290.2229,830.385,670.203,917.5457,512.239,1553.068,"LRRN3"
2,0,0,3,0,0,0,3,1.00002,4.00015,0,0,1,0,4.00007,2.00002,0,1,0,0,0,0,0,0,"LRRN4"
3.11819,0,8.67221,5.9836,12.1017,0,5.78887,8.77429,1.01736,8.86411,0,11.7065,2.09071,8.65514,4.22882,4.16827,27.7875,52.8346,56.3455,2.01843,53.0339,39.2343,23.8463,120.988,"LRRN4CL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LRRTM1"
1.00002,6.01334,4.00392,5.0201,0,0,1,6.0044,2.00219,5.01415,3.00066,5.00603,4.00831,6.00267,3.00156,4.00757,0,8.02026,6.00428,4.18348,12.0442,5.00546,0,8.02244,"LRRTM2"
7.02973,0,0,0,0,0,0,0,0,2.05528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LRRTM3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LRRTM4"
710.9999,913.999014795,722.0004,692.0003,694.9998,204.23543,371,557.0001,485.9996,452.2095,438.9997,853.5893,391,606.1015144513,710.9997,761.04,888.0452,801.2309,801.564000026176,774.688,797.5547,854.6463245,880.59056,1038.915,"LRSAM1"
0,1.020396,0,0,0,0,0,1.0360919,2.171544,0,1.000083,0,0,2.00121,0,2.029127,0,0,0,0,0,0,0,0,"LRTM1"
0,0,0,1.46543,0,0,1.52371,0.523534,0.304078,0.285352,0.29099,0.869831,0,0,0,0.583021,0,0,0.867649,0,0,0.580675,0.900516,0,"LRTM2"
43.0868,81.6777,101.3273,86.1445,75.7464,11.23504,57.3517,48.67538,76.655494677,109.8908,74.1588,127.976,45.48171,68.742300385814,171.11197,105.79180948847,351.6085,420.9704,243.43615024774,368.814,558.8245,487.042333,345.9061,648.7726,"LRTOMT"
603.631,801.721,547.681,592.32,353.313,163.726,288.37,396.015,465.376,317.994,380.687,524.464,200.054,445.709,412.177,486.695,1242.84,1366.45,419.817,541.856,452.911,620.198,478.349,615.451,"LRWD1"
0,0,0,0,0,0,0,0,3.00521,0,2.01297,0.999753,0,2.05912,0,4.18952,0,0,1.00374,6.30525,0,0,0,2.00078,"LSAMP"
0,0,0,0,0,0,0,0,0,0,0,0,0,1.00075,0,0,0,0,0,0,0,0,0,0,"LSAMP-AS1"
644.438,693.454,1134.24,1222.49,536.435,273.419,435.73,679.735,848.969,700.877,1039.52,1072.71,844.121,1427.12,1557.79,1701.06,1213.18,1015.75,1439.89,1314.42,1982.47,1519.2,1420.97,3028.41,"LSG1"
427.274,300.953,292.445,717.37,275.511,159.319,273.216,442.341,438.691,316.664,652.931,397.288,298.092,481.152,423.56,490.561,595.421,414.451,418.037,318.157,555.44,326.913,465.928,769.755,"LSM1"
545,534,675,870,1220,324,356,571,382,334,1069.54,648,735.483,1026.35,925.485,1147.56,1489.69,762,752.528,528.515,821.24,656.507,692.56,1008.22,"LSM10"
148.119,147.45,124.539,225.942,197.273,85.8154,130.48,130.303,323.066,225.044,196.047,327.946,195.07,355.525,384.517,343.533,387.906,363.686,341.419,398.973,639.72,395.175,419.024,872.841,"LSM11"
1454.33,1114.84,1055.15,1673.26,1671.11,737.161,604.577,1109.18,1155.71,1073.63,1872.44,1107.99,844.183,1430.76,1253.19,1601.4,1531.81,861.62,1143.67,890.751,1408.89,1055.19,1265.3,1832.24,"LSM12"
6199.69,5178.28,5196.29,8843.7,5421.23,2739.87,5358.14,4144.22,5299.64,5560.02,7987.09,4590.86,4333.67,7344.32,7155.96,7976.2,8460.07,5096.35,5119.8,4579.55,6739.38,4865.75,5351.4,10168.52,"LSM14A"
1340.19,1512.18,1664.63,2905.41,1751.8,560.525,799.705,1342.58,1370.75,1550.77,1500.97,1436.29,1097.05,1782.5,1768.87,2052.63,2234,1458.64,1587.64,1460.39,1776.47,1551.38,1506.84,2374.02,"LSM14B"
719.363,825,988.837,1334,421,347.813,234,483.935,969.288,624,914.901,1122,339.009,603,546,682.738,554.957,279.071,419.235,264,490.217,382,369.728,746.183,"LSM2"
1055,907.988,993.912,2027,421,368.019,325,695.174,1115,753.175,1236,1082.85,421,712.06,551,712.751,728.007,452.27,488.165,325,589.679,351,480,795.752,"LSM3"
2664.17288,1916.01,1742,4308.8994,1387.2405,813.0073,597.002,1510.97904,2004.04,1596.76351,2459.0181,2206.0214,992,1505.021,1628.9966,1761.01,1197.04,729.27,1087,1083.97,1390.23,1127.8,1075.01,1890.57,"LSM4"
531.36705,501.12101,622.94175,1204.4676,293.27511,214.90965,185.79,482.32304,866.27104,489.63009,719.35,771.01008,326.21366,405.65508,428.46071,532.05859,458.43157,270.1379,403.22399,293.85316,481.8336,307.2957,376.668,858.0885,"LSM5"
242,316,513,420,383,139,204,295,400,231,556,537,389.85,657.487,538,700,772.189,426.207,452,364,682,421,533.051,785.12,"LSM6"
979,1365,1463,2549.86,474,600,364.032,843.921,1394.97,838.667,1372.04,1567,475,717.158,750.499,736.435,591.114,352.604,530.864,431.595,651.395,659.605,498.339,976.137,"LSM7"
586.973,743.93,861.429,1493.37,707.422,422.952,443.128,584.569,973.564,829.99,1124.49,952.1,780.153,1238.58,1493.65,1376.8,1591.23,1156.7,1474.19,1530.34,2975.93,1622.27,1696.62,4564.52,"LSM8"
60,48.0639,44,32,119.147,60.1071,24,53.1245,10,38.00872,43.00005,37.0113,13.00069,37.00004,21.02816,21.00098,341.953,427.372,40,24.99998,53.8996,52.00422,56,93.6582,"LSMEM1"
0.0896177,1.59048,0.985286,0.324624,0,0.105749,0,0,0.912473,0.325299,0,0,0,0.322374,0.522448,2.30074,10.5996,0.824561,0,0,5.06569e-07,0.0147241,0.148624,0.186881,"LSMEM2"
21039.6387,10826.5355,16658.9523,20597.5219,31273.6503,7609.36353,13289.5547,13710.1637530398,3412.4561,7414.09350003155,14844.00273,17731.4181,15615.86068,25028.82365,15550.5082,20944.117,42019.95497,25070.267,14089.16693,11710.66105,13776.26373,12708.58624,17484.3149,20509.9467,"LSP1"
115.10489,193.0296,151.00001,265.0005,50,89.1461,131.99999,198.14756,96.0467346,342.39881,278.459,69,491,519.0003,996.375,514.1939,653.47153,201.1252,583.3919,563.78207,374.5736,761.00088,430.3698,857.44904,"LSR"
1378.3445,1557.9958,693,1216.259,312.0004,302.0003,214.9998,988.9999,1037.0903,1117.0005,925.0004,706.0004,780.9995,1563.1755,1650.553,1436.4704,1041.2373,729.00014,1345.2867,981.9997,1486.0357,1605.002,1024.239749,2346.3826,"LSS"
3354.9041,2919.257,1521.0441,7608.1558,1306.5146,1388.55977,867.627,2273.7696,756.5758,928.6767,3216.997,1879.0489,1143.9919,1735.7216,1259.6601,2268.549,8293.436,4413.0699,2034.5707719,930.4554,2282.1335,1530.5665,2064.3398,1776.2179,"LST1"
34.00028,33.00003,60,62.0168,17,56.99998,41.0066,62,19,48,79.0941,7.0091,117.99995,240.4476,256.9995,223.9998,281.6825,95.4907,182.9997,195.9997,184.017,298.514,182.156,341.7916,"LTA"
15952.092,7596.701,8587.61,9171.626,16452.84,4505.375,6345.069,9127.317,2627.117,4243.709,9676.257,6175.603,7815.347,10739.767,7638.132,11014.41,9201.219,6829.393,6792.658,5733.104,10145.748,7480.174,10858.547,11149.216,"LTA4H"
1055,873,2478.92,780,467,910.102,659,1574.71,486.545,814.57,1170.479,310.9997,4683.44,6100.16,11392.67,10015.13,13509.96,3873.02,7171.56,6719.11,6780.57,8967.07,5581.01,13215.59,"LTB"
1794.957,1982.639,1302.146,1199.811,2546.515,475.024,1360.39,1300.633,671.932,1077.9006,1450.489,1740.782,1046.232,1621.239,1765.52,1889.483,3477.04,3277.425,2688.641,2748.585,2559.989,2893.403,2978.879,2744.352,"LTB4R"
179.045,207.564,145.3,201.379,223.138,78.2879,143.152,147.595,144.895,168.89,230.469,166.901,100.137,145.288,402.885,187.734,200.093,357.232,339.937,320.44,315.982,352.046,332.102,425.596,"LTB4R2"
7772.58000032308,7246.414,1566.7314,6807.37700215745,1269.51299685292,1196.425,573.1118,6754.302016,6262.509,8407.442,6852.21,3091.34,385.2381,441.0417,227.01136884,184.4562,121.79346,110.2776,205.81,58.331105648,86.06645,84.43976,240.5135,393.8848,"LTBP1"
93,42,44,41.0289,39,11,86,46,127,100.512,90,61,81,144.971,113,145,324.064,136,106,99,168.004,133,119.033,270,"LTBP2"
693.965,1375.703,1629.045,1490.789,320.1905,932.272,414.414,1568.551,1669.076,1674.95,1069.396,1600.781,1429.18,1255.089,4265.19,3487.05,2021.955,905.529,3745.89,4480.02,1832.412,4265.06,2616.09,3030.23,"LTBP3"
545.3457,1666.1084,866.0001,1365.1768,294.585000310647,433.000000094713,216.5790292539,872.292,1044,979.108475,1197.67,1084.027438,696.34200238579,1622.885,1429.4100106514,1444.86000041251,1097.45000809803,1141.802,1428.39000380007,1890.568,1519.4569,1933.9800129479,1375.5648,2016.6086,"LTBP4"
1677,1932.9993,2043,3476.7500050296,2957,963,792.9009,2187.25,1267,1187.9998,3496.72000013572,2285.78,1444,1843.6,1315.11,2146.22,2023.6800114929,2453.76789,1514.55,973.829,1409.15,990.531,1558.907,918.482,"LTBR"
232.007,179,44,193,63.0051,13,36.289,62,133,144,87,206,27,19.0015,49,26,59,95,19,25.0046,14,34,15,32,"LTC4S"
650785.5,16747.48,5017.34,1435.25,264007.2,1059.5368,228214,5781.57,438.058,3028.172,382.0977,1516.004,1209.113,664.42,359.3991,526.557103347,1335.544062,1360.814,854.5,280.9636,701.595000917259,175.3172,1729.7412,1412.858,"LTF"
421.9997,487,250.0735,480.0051,79,63.2379,51,200.9996,73,571.5308,333.9996,95,96,126,507.9995,406.9996,744.3349,133.0011,433.0006,930.3424,156.99993,1296.161,1944.5433,324.9998,"LTK"
1011.42,954.465,748.409,846.305,1320.89,254.131,958.358,694.63,952.246,791,888.001,937.729,1373,2471.66,2394.04,2332.34,2596.91,2045.97,1651.71,1882,3396.17,1782.96,2340.17,4382.61,"LTN1"
436.687,504.331,360.135,585.527,242.882,249.955,257.956,303.935,637.568,392.95,444.482,621.345,382.579,719.626,641.592,721.001,715.572,425.541,569.225,526.683,825.754,464.891,700.403,1225,"LTV1"
0,0,0,0,0,0,0,4.33209,0,0,0,3.67239,0,3.30169,0,4.97984,49.3765,0,0,1.0686,0,50.0774,0,17.8138,"LUADT1"
527.855,717.841,848.382,1099.317,567.046,241.7374,282.804,462.79,548.988,480.93,351.059,804.837,263.4706,329.0544,526.5132,560.2212,440.6703,433.9755,730.4751,622.983,574.334,794.6606,522.1891,892.496,"LUC7L"
1735.9681,2166.995,2559.115,2936.233,2532.9197,882.293,2149.898,1784.985,3304.759,2581.923,3443.598,2626.759,1518.1458,3049.8968,2821.266,2962.739,3156.899,2329.859,2527.527,2901.759,3937.985,2803.455,3035.778,5135.799,"LUC7L2"
1431.966,3159.224,2120.61,2675.351,1838.405,698.653,1078.484,1896.28,2458.899,3182.386,2012.787,4150.19,1272.703,2027.177,4805.163,3807.599,6867.54,6963.274,9138.506,8970.535,13057.355,8927.866,9438.517,18955.27,"LUC7L3"
11.3513,7.16087,10.6487,2.39293,43.4557,11.7479,11.6167,14.9801,13.0725,8.68763,2.32521,31.1886,1.88271,16.2341,18.596,21.0915,938.56,969.872,67.9161,24.6255,93.6601,19.9829,94.0463,44.4883,"LUCAT1"
9,99,14,6,1,0,0,1,6,1,1,1,7,0,3,14,6,2,6,1,4,0,3,6,"LUM"
37.4023,45.2909,23.0526,28.3129,22.353,6.30722,21.0598,35.6542,55.9286,23.2099,19.5022,86.1985,3.0602,6.76806,6.17317,13.829,39.268,31.0503,36.5412,51.8763,47.9726,29.9687,35.7408,66.9406,"LURAP1"
28.0106,28.0087,7.00313,9.07703,14.0143,9.00166,3.00111,19.0105,13.0115,23.0171,24.0095,17.0139,1,4.00484,4.00617,3.00068,8.00186,4.00185,1.00009,1,1.00072,9.00342,9.00398,5.00195,"LURAP1L"
462.465,195.109,122.569,444.915,92.3488,446.281,353.309,208.846,271.492,690.468,323.805,320.684,7.41574e-07,550.57,462.14,313.749,536.523,1.63421e-05,506.324,54.0357,553.441,778.79,477.608,789.254,"LUZP1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6349,0,20.1256,0,0,0,0,"LUZP2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LUZP4"
16472.4,10798.2,9107.88,18635.7,14703.5,7926.77,12974.2,10019.8,9906.48,11556.9,14162.7,8487.78,8657.67,16205.3,10965.5,14866.1,18592.3,11636.9,8206.71,6482.14,11633.4,7123.76,10601,14994.2,"LUZP6"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LVCAT1"
3,3,21,1,27,3,2,1,2,8,2,0,1,1,0,2,3,1,2,0,2,2,4,4,"LVRN"
264.248,227.216,121,273.168,137.186,118.094,74,228.781,972.537,178,216,711.194,73.3462,124,119.41,122.405,296,215.492,101,106.103,121,66.0386,140.296,206.697,"LXN"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LY6D"
8781.99,7325.67,6414.17,31077.1,7413.85,2547.048,5254,9371.8,4752.95,6290.88,13980.28,5386.74,2614.888,5345.18,4196.21,6250.7,2994.264,1945.978,3487.961,2446.773,3089.88,3182.101,2469.113,3766.992,"LY6E"
394.402,486,404,379.77,290.266,144.457,397.14,373.192,252,471.092,234.489,268.328,74.1037,84.0014,276.062,143.203,409.225,547.801,514.684,607.576,473.58,674.975,473.198,591.933,"LY6G5B"
77,31,31,49,6.00136,27.8803,7,96,49,66,67,42.7521,35,63,53,61,74,32,43,51.1015,58,83,73,107.909,"LY6G5C"
5.66172,3.56138,11.3868,12.4579,5.43145,4.00138,5.1706,9.14818,6.09717,21.1706,10.0203,12.1812,0,0,2.36842,1.00113,7.54579,11.2202,1.00569,2.01844,2.05865,3.13562,2,0,"LY6G6C"
70.6345,45.235,10.1502,100.169,12.8541,9.48318,5.63335,35.157,65.6881,37.7146,110.392,22.5332,0,0,0,1,0,0,0,0,0,0,0,0.350148,"LY6G6D"
2778.89,1855.39,549.221,1791.18,482.519,1339.7,273.959,2017.84,1184.27,1919.58,2070.16,400.809,142.775,191.449,76.0395,121,90.2884,89,134.968,60,46.4025,83,164.281,224.265,"LY6G6F"
0,5.00157,0,1,0,1.00012,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LY6H"
5.95252,0.677255,0,27.86644,0,0,0,0.227048,0,0,0,3.87094,2.00003,0,0,3.83914,0,0,0.250916,1.36708,3.01672,2.00071,0,0,"LY6K"
2377.84,2169.41,1106.21,1803.07,1967.58,1153.55,1389.49,1050.83,1157.6,1160.36,1295.85,1958.68,3463.13,4613.11,5583.11,4683.9,5861.84,6012.59,4431.16,4834.41,6516.91,4525.6,4917.74,10770.1,"LY75"
539.857,162.7169,63.2056,57.1722,329.462,51.9170000725124,367.9335,20.9828,49.5238,55.3314,171.0251,73.8184,0.0042408941078,679.774,1602.788,1544.839,267.59,546.605,395.744,413.754,324.721,194.4245,619.483,1281.478,"LY75-CD302"
299,856.099,826,1159.45,506,292.642,87.0036,1489.11,49.184,101,1193,562.43,1178,1618,787.008,2008.36,1197.06,489,1122.87,665,1009.15,640,1239.9,1152.84,"LY86"
2.00218,0,2.00001,4,2,1,1.00437,3.00003,0,2.00253,1,0,1.04266,12.0385,13.037,7.00247,17.0171,14,13.0043,6,12,9,19.2862,21.0322,"LY86-AS1"
